split,sequence,block_id,workload_phase,prompt_tokens,output_tokens,concurrency,requested_power_limit_w,requested_clock_mhz,batch_index,request_index,prompt_tokens_observed,completion_tokens,ttft_s,tpot_s,total_s,start_elapsed_s,end_elapsed_s
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,8,2,128,32,0.6752825909999274,0.10115007067742182,3.810934782000004,570.2394674020001,574.0504021840001
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,8,3,128,32,0.6743240389999983,0.10114735880645112,3.809892161999983,570.240827433,574.050719595
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,8,4,128,32,0.6751812269999391,0.10116147761290552,3.81118703300001,570.240209646,574.051396679
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,8,5,128,32,0.15055125199990016,0.11478182135484134,3.708787713999982,570.2404860620001,573.949273776
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,8,6,128,32,0.6752096789999769,0.10117998093548317,3.811789087999955,570.239700122,574.05148921
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,8,7,128,32,0.6763085490000549,0.10117883383870849,3.812852398000018,570.238920323,574.051772721
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,9,0,128,32,0.15445472199996857,0.11454592461290479,3.7053783850000173,574.054175049,577.759553434
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,9,1,128,32,0.6747322600000416,0.10106145232257845,3.8076372819999733,574.053946452,577.861583734
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,9,2,128,32,0.6734757290000744,0.1010434913548359,3.8058239609999873,574.054396442,577.860220403
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,9,3,128,32,0.6731238380000377,0.10107168419354791,3.806346048000023,574.055195828,577.861541876
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,9,4,128,32,0.672733782000023,0.101043969677419,3.8050968420000117,574.055393234,577.860490076
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,9,5,128,32,0.6736509600000318,0.10105384754838782,3.8063202340000544,574.054952502,577.861272736
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,9,6,128,32,0.67339101999994,0.1010637811935508,3.806368237000015,574.054639263,577.8610075
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,9,7,128,32,0.6748384050000595,0.10105154838709775,3.8074364050000895,574.053647998,577.8610844030001
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,10,0,128,32,0.6819473089999519,0.10107774545161324,3.8153574179999623,577.86434853,581.679705948
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,10,1,128,32,0.6830014820000088,0.10104302303225708,3.815335195999978,577.863576541,581.678911737
